node_id,xcoord,ycoord,zcoord
20695,438288.9,4466170.6,1403
20696,442362.3,4457908.6,1445
20697,441052.8,4463729.4,1459
20698,440893.8,4461374.7,1455
20699,441286.3,4461586.4,1461
20700,436197.9,4471312.1,1429
20701,438953.8,4463625.9,1440
20702,443604.7,4460796.8,1446
20703,445536.9,4458305.0,1507
20704,445689.7,4458296.2,1508
20705,438823.9,4467681.500000001,1444
20706,441718.8,4457311.2,1443
20707,440378.8,4464238.6,1452
20708,439079.8,4469648.2,1528
20709,444067.4,4458255.9,1421
20710,439541.7,4464132.6,1447
20711,442584.8,4462778.499999999,1476
20712,445763.2,4457447.0,1499
20713,440043.7,4457788.5,1407
20714,439242.3,4463425.3,1443
20715,444320.577719,4462117.365289999,1463
20716,441936.2,4457308.2,1443
20717,438026.8,4460295.500000001,1389
20718,441761.9,4464319.2,1488
20719,438854.8,4462603.699999999,1438
20720,440880.3,4462192.3,1458
20721,438873.1,4464232.8,1439
20722,441428.9,4463963.8,1467
20723,439226.1,4468526.2,1476
20724,437972.2,4468761.0,1440
20725,444270.6,4458260.2,1445
20726,438110.3,4465956.5,1399
20727,442021.7,4457910.499999999,1446
20728,439048.9,4462072.499999999,1441
20729,441479.4,4457719.4,1444
20730,441364.2,4463420.5,1463
20731,439369.8,4459895.8,1440
20732,441881.6,4464521.3,1512
20733,437213.2,4471256.399999999,1451
20734,439965.2,4460747.699999999,1448
20735,441691.3,4462486.4,1467
20736,441360.2,4459255.0,1447
20737,441103.3,4464881.100000001,1489
20738,440675.3,4462446.7,1456
20739,436237.3,4474780.0,1559
20740,441833.6,4463201.100000001,1468
20741,439021.9,4468899.0,1487
20742,438745.8,4463556.300000001,1437
20743,441287.3,4461992.8,1462
20744,438929.8,4467192.0,1435
20745,442127.4,4457909.9,1446
20746,441037.7,4464879.4,1487
20747,439830.8,4461294.499999999,1448
20748,438024.9,4465643.3,1397
20749,438981.3,4461257.100000001,1440
20750,445096.6,4457335.500000001,1463
20751,439239.7,4464323.3,1444
20752,437262.4,4467986.800000001,1400
20753,439732.2,4464494.7,1448
20754,437535.3,4468766.8,1424
20755,438103.06,4459369.29,1386
20756,445028.6,4459449.8,1468
20757,445388.9,4458578.800000001,1507
20758,441989.8,4462837.6,1470
20759,437106.4,4468546.800000001,1406
20760,441527.2,4461846.8,1464
20761,441793.6,4462388.8,1468
20762,442100.3,4461779.5,1468
20763,443814.4,4459092.1,1429
20764,437684.8,4470583.4,1451
20765,441425.7,4457315.100000001,1442
20766,442298.6,4461983.3,1470
20767,440088.6,4457747.5,1409
20768,437980.6,4469206.300000001,1444
20769,437464.7,4459241.699999999,1378
20770,442184.7,4457338.800000001,1444
20771,439233.7,4466254.8,1435
20772,437977.6,4468983.7,1442
20773,444947.3,4457665.3,1458
20774,442005.2,4461319.2,1465
20775,440225.6,4464118.300000001,1451
20776,445755.3,4458200.1,1499
20777,445248.1,4457417.4,1470
20778,439236.9,4464235.100000001,1444
20779,440119.7,4460664.6,1448
20780,440912.2,4466312.0,1506
20781,438621.8,4459852.0,1399
20782,442924.1,4457620.300000001,1422
20783,439271.8,4467377.3,1458
20784,440289.3,4464678.499999999,1452
20785,441502.6,4463963.5,1469
20786,437545.8,4469553.2,1428
20787,438786.9,4464143.2,1438
20788,438667.4,4458326.4,1387
20789,445767.7,4457749.4,1497
20790,439475.9,4464489.9,1446
20791,439543.3,4463979.699999999,1447
20792,442716.3,4462681.500000001,1476
20793,440585.9,4458744.7,1442
20794,437524.1,4466192.0,1387
20795,441891.3,4460334.6,1458
20796,439685.4,4463628.0,1447
20797,436577.8,4465435.100000001,1376
20798,443241.1,4463157.199999999,1487
20799,438678.8,4458222.7,1386
20800,443212.3,4458274.2,1421
20801,436684.8,4472213.699999999,1479
20802,440588.3,4465951.2,1460
20803,439089.3,4468736.2,1478
20804,439089.8,4468823.7,1486
20805,441823.4,4457309.6,1443
20806,437771.2,4470238.000000001,1448
20807,442330.7,4459829.199999999,1458
20808,440385.1,4465904.1,1451
20809,441100.8,4465599.4,1484
20810,436746.4,4470121.100000001,1412
20811,445645.6,4460192.6,1550
20812,441055.2,4461243.8,1456
20813,442099.6,4462426.1,1470
20814,439768.9,4468079.500000001,1515
20815,443958.3,4458723.6,1426
20816,438410.1,4468237.9,1438
20817,438006.9,4459577.8,1386
20818,441709.6,4460337.9,1457
20819,438348.6,4467348.0,1414
20820,440812.4,4457609.500000001,1440
20821,440884.9,4460466.499999999,1452
20822,439976.3,4463264.7,1451
20823,439327.9,4461512.3,1443
20824,439450.7,4463119.4,1445
20825,440462.4,4462974.7,1455
20826,437750.4,4468984.7,1437
20827,439410.9,4464023.9,1446
20828,436888.7,4471324.7,1444
20829,438497.8,4460556.5,1402
20830,438092.2,4467176.8,1406
20831,439484.9,4462853.8,1445
20832,439117.7,4466860.0,1435
20833,439034.3,4463579.2,1441
20834,445854.8,4457437.0,1509
20835,441596.8,4460898.300000001,1460
20836,441716.8,4458870.7,1449
20837,441155.6,4463055.8,1461
20838,438804.2,4458222.000000001,1387
20839,439867.8,4458921.0,1434
20840,436542.9,4469295.2,1397
20841,441077.8,4463498.9,1459
20842,441689.9,4462801.100000001,1467
20843,438521.7,4469730.9,1493
20844,441281.3,4462973.1,1463
20845,442585.7,4462945.0,1476
20846,439448.3,4463295.4,1445
20847,440149.3,4460775.100000001,1448
20848,441845.7,4460047.2,1456
20849,441261.7,4463967.3,1464
20850,438254.3,4463992.0,1414
20851,441591.8,4457312.6,1442
20852,439163.7,4463822.899999999,1443
20853,439766.7,4462336.1,1447
20854,442647.1,4460928.7,1468
20855,436301.3,4470797.0,1419
20856,439652.6,4462284.8,1446
20857,442904.3,4462345.8,1476
20858,440142.8,4467552.0,1509
20859,436133.9,4470799.4,1419
20860,440986.3,4460155.0,1452
20861,443394.8,4459829.0,1435
20862,442401.8,4461984.3,1471
20863,438186.1,4468402.4,1438
20864,442984.6,4461921.500000001,1474
20865,437078.6,4469961.999999999,1416
20866,440687.8,4464609.500000001,1457
20867,445863.2,4457327.0,1511
20868,442241.8,4460940.0,1466
20869,438943.1,4464378.800000001,1440
20870,438790.3,4459855.3,1402
20871,436630.9,4473015.8,1526
20872,438514.3,4463427.2,1430
20873,441588.2,4464650.6,1502
20874,441695.3,4461637.6,1465
20875,438950.8,4463858.300000001,1440
20876,444015.2,4461409.500000001,1454
20877,443255.3,4460379.4,1446
20878,438731.8,4458389.500000001,1389
20879,436949.1,4472044.7,1497
20880,440172.4,4462407.8,1451
20881,442267.3,4462677.3,1473
20882,444899.8,4458727.500000001,1456
20883,440216.3,4464540.0,1451
20884,441236.8,4460554.499999999,1455
20885,436460.9,4469964.5,1406
20886,445575.8,4460702.6,1592
20887,440078.4,4459352.399999999,1440
20888,436905.8,4468765.6,1403
20889,441121.9,4462272.2,1461
20890,438694.3,4462134.000000001,1425
20891,441611.6,4462487.500000001,1466
20892,441713.3,4459932.5,1453
20893,439411.1,4464113.9,1446
20894,440229.3,4459346.499999999,1439
20895,438637.6,4469460.5,1491
20896,439179.1,4460483.2,1442
20897,438728.3,4461799.100000001,1424
20898,442900.1,4462681.699999999,1476
20899,439975.9,4464601.0,1449
20900,440618.6,4465908.8,1462
20901,440425.1,4457753.9,1426
20902,443686.1,4458859.8,1427
20903,439622.4,4465790.499999999,1440
20904,444853.2,4459253.6,1461
20905,440674.7,4462395.9,1456
20906,439062.8,4461364.1,1441
20907,440589.2,4459130.800000001,1440
20908,436461.4,4470166.000000001,1409
20909,436834.4,4469292.300000001,1401
20910,443120.9,4461581.1,1472
20911,444021.3,4463209.100000001,1513
20912,441309.9,4457522.7,1443
20913,438748.8,4469651.4,1507
20914,437612.9,4465528.7,1392
20915,440303.8,4467845.0,1538
20916,443107.1,4462742.6,1479
20917,441939.3,4461220.300000001,1464
20918,439350.3,4459803.9,1437
20919,442456.8,4459914.1,1458
20920,437655.9,4459329.6,1380
20921,441072.3,4465906.2,1488
20922,440492.3,4466674.300000001,1483
20923,436701.4,4471979.6,1471
20924,440375.2,4459619.9,1445
20925,442456.8,4460053.0,1459
20926,442365.8,4464877.9,1544
20927,436533.2,4471156.899999999,1431
20928,438117.2,4460554.2,1393
20929,438304.3,4467523.2,1420
20930,440095.8,4463530.4,1452
20931,441290.7,4462397.4,1463
20932,442098.9,4460033.4,1458
20933,438597.3,4460487.7,1407
20934,440288.8,4464834.2,1452
20935,442797.8,4462183.7,1475
20936,440246.6,4457335.0,1405
20937,437706.8,4470118.7,1439
20938,441131.8,4464115.0,1463
20939,443258.1,4462432.0,1476
20940,439234.1,4465531.5,1440
20941,438208.8,4467616.2,1420
20942,441964.1,4460947.5,1462
20943,441696.4,4461170.499999999,1463
20944,437075.7,4465044.899999999,1383
20945,440982.6,4461375.0,1456
20946,436664.7,4471881.3,1462
20947,441083.2,4461992.0,1460
20948,438656.4,4464024.7,1435
20949,442601.8,4464389.199999999,1551
20950,440314.8,4459949.4,1447
20951,440358.9,4462408.7,1452
20952,444751.8,4458484.7,1451
20953,440224.3,4467547.100000001,1510
20954,442312.8,4460326.899999999,1460
20955,440149.2,4460844.8,1449
20956,437077.9,4465328.3,1382
20957,442100.3,4459723.3,1456
20958,443961.9,4458668.2,1425
20959,443832.3,4458594.1,1424
20960,444353.2,4457808.399999999,1438
20961,438185.2,4460592.0,1398
20962,436241.4,4474853.199999999,1563
20963,438332.3,4469198.899999999,1463
20964,439025.6,4463672.399999999,1441
20965,438882.2,4463473.8,1440
20966,441100.3,4457524.6,1442
20967,442212.9,4460328.7,1459
20968,440373.1,4464605.8,1453
20969,441572.3,4464083.4,1473
20970,436833.1,4469439.8,1403
20971,442719.8,4461571.8,1470
20972,440616.8,4461287.3,1453
20973,440749.3,4460682.499999999,1452
20974,441537.8,4459125.4,1448
20975,438425.9,4465329.9,1413
20976,440946.1,4463730.499999999,1458
20977,440534.9,4464161.0,1454
20978,439579.2,4458146.4,1399
20979,443278.6,4461413.0,1471
20980,439666.7,4469137.999999999,1535
20981,438183.8,4469506.4,1463
20982,438355.8,4469767.100000001,1487
20983,444352.3,4460708.7,1471
20984,442910.3,4461346.6,1470
20985,442501.8,4463846.2,1478
20986,442502.3,4461981.4,1472
20987,439170.4,4468524.8,1474
20988,443096.6,4461031.600000001,1470
20989,440044.8,4463078.300000001,1451
20990,440802.8,4464189.500000001,1458
20991,436432.3,4473024.1,1500
20992,443649.1,4460994.2,1448
20993,439934.8,4458834.1,1435
20994,439259.3,4469027.2,1503
20995,441531.3,4461953.0,1464
20996,436857.3,4470837.199999999,1427
20997,441390.4,4463420.300000001,1463
20998,438898.6,4461362.499999999,1432
20999,440228.3,4459871.4,1447
21000,441599.9,4464485.6,1487
21001,440817.8,4466310.8,1491
21002,441691.7,4462427.4,1467
21003,441275.6,4460766.2,1456
21004,440781.1,4462193.6,1457
21005,441384.1,4463012.7,1464
21006,444066.2,4462386.9,1465
21007,437730.2,4459031.3,1379
21008,439855.1,4457669.1,1398
21009,439967.8,4458444.300000001,1430
21010,436192.7,4471204.6,1426
21011,442500.1,4462944.399999999,1475
21012,441108.2,4465403.9,1485
21013,436986.6,4469702.6,1411
21014,442329.2,4464453.0,1514
21015,437672.3,4462937.8,1394
21016,439076.4,4468683.8,1476
21017,439580.1,4468380.0,1505
21018,442159.6,4461068.1,1466
21019,441097.9,4466160.0,1500
21020,441417.3,4461252.8,1461
21021,438583.8,4466884.5,1414
21022,437532.3,4468413.9,1416
21023,436277.6,4469971.3,1404
21024,443006.6,4460427.8,1465
21025,440930.7,4460968.1,1454
21026,445140.2,4457332.8,1465
21027,444653.7,4460057.0,1468
21028,441606.2,4461636.6,1464
21029,437971.1,4459667.8,1386
21030,440451.8,4461788.4,1452
21031,438769.8,4462230.8,1435
21032,441372.4,4461224.3,1460
21033,436538.6,4471006.1,1427
21034,442441.3,4457908.2,1443
21035,441206.9,4464910.000000001,1487
21036,442393.6,4461174.300000001,1468
21037,437257.3,4470201.2,1423
21038,437432.8,4470102.000000001,1427
21039,438874.2,4469295.0,1504
21040,446018.3,4458510.499999999,1536
21041,443061.3,4461989.0,1475
21042,440160.4,4457429.4,1403
21043,436629.3,4472393.100000001,1479
21044,442599.4,4461495.0,1470
21045,440895.7,4459132.6,1444
21046,438736.2,4460414.2,1413
21047,445500.2,4457959.8,1485
21048,444504.1,4458255.4,1447
21049,437611.9,4462854.4,1391
21050,442931.3,4460074.800000001,1454
21051,444505.3,4457760.3,1444
21052,441895.1,4461781.199999999,1467
21053,441495.3,4460960.7,1459
21054,443450.6,4458712.0,1424
21055,441198.1,4459138.9,1446
21056,442298.9,4464506.1,1524
21057,441750.3,4463916.2,1470
21058,439767.3,4461794.499999999,1447
21059,438414.7,4468756.0,1458
21060,442394.3,4461365.500000001,1468
21061,439234.4,4465302.8,1442
21062,437585.1,4470099.8,1432
21063,440868.4,4463730.7,1458
21064,440864.1,4463950.2,1459
21065,437809.3,4462940.0,1398
21066,442100.8,4461120.0,1466
21067,442910.6,4461495.8,1471
21068,438583.7,4463210.1,1434
21069,439289.6,4468769.0,1488
21070,439541.3,4468729.6,1500
21071,440298.6,4465654.4,1451
21072,441971.8,4460758.300000001,1461
21073,437723.8,4465271.4,1395
21074,444257.3,4460779.6,1470
21075,440587.4,4458931.100000001,1439
21076,441292.8,4464239.4,1469
21077,437550.3,4459333.500000001,1379
21078,439965.8,4463061.0,1450
21079,441218.4,4465894.6,1494
21080,440574.1,4457653.500000001,1435
21081,439239.1,4464411.8,1444
21082,441812.8,4464688.1,1515
21083,438846.2,4459638.1,1402
21084,439083.8,4466748.300000001,1429
21085,441422.8,4464807.8,1497
21086,440054.8,4461404.2,1449
21087,438806.8,4466663.600000001,1418
21088,440046.9,4466724.1,1457
21089,442799.9,4461776.6,1472
21090,441670.3,4464318.8,1481
21091,436801.3,4465530.1,1379
21092,440183.7,4458844.4,1440
21093,438983.4,4466499.9,1422
21094,439937.4,4467297.999999999,1487
21095,437755.8,4459921.0,1384
21096,437979.1,4462833.6,1402
21097,438257.4,4470059.8,1488
21098,440900.4,4461270.4,1455
21099,444538.1,4460109.199999999,1466
21100,440589.8,4459220.5,1443
21101,440615.8,4463855.600000001,1456
21102,439531.3,4463427.100000001,1445
21103,441566.8,4457912.399999999,1445
21104,440051.2,4467703.500000001,1517
21105,443153.8,4461268.7,1471
21106,443158.3,4461128.499999999,1470
21107,439246.7,4468333.199999999,1478
21108,437349.4,4470041.0,1424
21109,437712.3,4466822.300000001,1394
21110,438718.7,4468524.1,1458
21111,443146.8,4458311.100000001,1422
21112,439200.6,4469345.100000001,1523
21113,440784.4,4460634.300000001,1452
21114,440672.3,4457327.8,1433
21115,439660.1,4463979.5,1448
21116,439904.3,4460047.4,1446
21117,437653.8,4469431.100000001,1433
21118,445386.3,4460540.8,1557
21119,442452.4,4461982.8,1472
21120,440466.8,4461581.6,1452
21121,439256.3,4468953.4,1498
21122,436373.3,4469964.300000001,1405
21123,442440.8,4458108.6,1443
21124,440431.4,4459128.7,1439
21125,441483.3,4457454.7,1443
21126,438793.2,4458313.500000001,1388
21127,442227.2,4460752.1,1463
21128,442848.3,4463401.8,1476
21129,441713.7,4459727.0,1453
21130,437849.3,4470151.500000001,1449
21131,443935.8,4458241.4,1420
21132,441696.6,4461048.3,1462
21133,439226.4,4466421.8,1430
21134,438863.1,4463858.1,1439
21135,443881.8,4461799.9,1457
21136,438860.9,4463783.600000001,1439
21137,441197.2,4458924.7,1447
21138,440941.9,4464555.8,1462
21139,443233.7,4461579.699999999,1472
21140,440352.4,4461406.300000001,1451
21141,441315.4,4457916.5,1443
21142,445397.9,4458172.4,1493
21143,436627.4,4470165.0,1411
21144,436580.8,4466505.999999999,1377
21145,441434.2,4465321.8,1504
21146,438163.8,4460184.8,1391
21147,442508.1,4461019.9,1468
21148,437756.3,4467192.2,1399
21149,445238.6,4457982.6,1469
21150,441303.2,4465327.100000001,1494
21151,444878.2,4458238.300000001,1453
21152,437837.8,4459883.8,1385
21153,437968.1,4468532.1,1434
21154,439238.8,4464533.199999999,1443
21155,440345.6,4463027.5,1454
21156,442820.06,4462428.870000001,1476
21157,441910.1,4458775.9,1450
21158,439370.3,4467770.6,1478
21159,442712.1,4459005.1,1454
21160,445428.1,4459330.1,1490
21161,441062.3,4463422.7,1459
21162,438558.4,4462178.499999999,1416
21163,440059.3,4462531.4,1450
21164,439448.6,4459131.3,1428
21165,439542.8,4463938.9,1447
21166,441281.3,4463255.0,1462
21167,438018.8,4460184.6,1388
21168,439000.8,4465680.3,1434
21169,442022.8,4458115.0,1446
21170,436259.2,4475111.0,1568
21171,439550.8,4463019.100000001,1445
21172,438955.8,4468898.4,1482
21173,436679.1,4469293.500000001,1399
21174,436358.8,4474789.500000001,1578
21175,445621.8,4458728.399999999,1521
21176,443999.1,4458783.100000001,1426
21177,439885.8,4461269.0,1448
21178,438417.8,4468978.9,1465
21179,441407.6,4464958.8,1496
21180,444728.8,4457664.0,1450
21181,441625.9,4463925.4,1469
21182,443934.7,4458207.9,1420
21183,439976.1,4463213.199999999,1450
21184,445473.3,4458243.2,1503
21185,440208.7,4461405.1,1450
21186,445640.3,4460792.499999999,1611
21187,438651.6,4467645.500000001,1435
21188,441130.2,4465504.499999999,1485
21189,439913.2,4468695.500000001,1543
21190,439865.3,4460663.500000001,1447
21191,440550.4,4461361.699999999,1452
21192,440458.9,4462047.3,1452
21193,439164.8,4460646.2,1442
21194,444287.2,4460909.6,1470
21195,440011.8,4458127.8,1422
21196,438840.8,4463158.1,1439
21197,440248.3,4465504.499999999,1451
21198,443803.7,4458882.4,1428
21199,442198.1,4464325.3,1500
21200,439713.2,4461001.999999999,1446
21201,442251.7,4464785.100000001,1536
21202,442291.8,4461927.4,1470
21203,442020.7,4458332.4,1447
21204,440269.2,4459344.6,1441
21205,440233.8,4460076.8,1448
21206,442696.7,4463415.9,1476
21207,445223.4,4457471.0,1469
21208,440550.8,4464688.3,1458
21209,436809.2,4468487.0,1395
21210,441952.4,4462600.1,1470
21211,439407.3,4467188.8,1457
21212,440048.4,4468078.4,1539
21213,437407.3,4468247.9,1408
21214,444621.9,4458654.1,1452
21215,437868.3,4470068.1,1448
21216,439337.1,4460567.8,1443
21217,438188.4,4464853.1,1407
21218,438821.7,4458221.9,1387
21219,442014.3,4463200.899999999,1469
21220,438917.1,4463230.7,1440
21221,438528.4,4459610.4,1395
21222,445381.7,4458345.4,1500
21223,439724.8,4467989.8,1510
21224,441895.7,4462119.3,1468
21225,439745.8,4459720.2,1442
21226,443793.7,4458578.800000001,1424
21227,441398.4,4457915.100000001,1444
21228,441366.2,4463259.8,1464
21229,439239.6,4463823.4,1444
21230,437981.9,4469544.7,1448
21231,442645.1,4461575.7,1470
21232,445880.6,4458359.600000001,1514
21233,442729.4,4460685.500000001,1468
21234,440693.4,4464455.8,1457
21235,441239.1,4462737.4,1462
21236,436811.8,4466021.4,1378
21237,440303.8,4460686.499999999,1449
21238,441485.9,4462188.1,1464
21239,443814.9,4458481.500000001,1423
21240,442903.9,4462429.3,1476
21241,438745.9,4463704.0,1436
21242,441290.6,4459230.8,1447
21243,440498.1,4458866.6,1440
21244,439484.4,4459718.4,1438
21245,441254.1,4457917.1,1443
21246,442875.1,4460305.0,1461
21247,437591.8,4466406.6,1389
21248,445622.8,4458244.300000001,1502
21249,439167.6,4462366.7,1442
21250,442561.9,4464583.4,1550
21251,442251.1,4459710.000000001,1457
21252,436986.9,4468545.9,1403
21253,438528.9,4468399.2,1448
21254,438899.7,4461257.3,1439
21255,436327.2,4472773.0,1478
21256,441167.6,4463256.7,1461
21257,440873.1,4463423.8,1458
21258,442499.2,4462683.3,1475
21259,439612.3,4467593.500000001,1484
21260,444858.7,4458562.300000001,1454
21261,440373.4,4459569.4,1445
21262,436988.4,4469805.1,1412
21263,442401.3,4458109.199999999,1444
21264,445673.3,4458527.2,1519
21265,439239.1,4463905.4,1444
21266,442397.8,4462185.500000001,1472
21267,438402.3,4466837.8,1407
21268,441903.8,4459725.199999999,1454
21269,441796.8,4462120.2,1467
21270,444935.1,4460025.2,1479
21271,444218.4,4460232.7,1458
21272,443505.4,4462326.7,1477
21273,440170.7,4461161.4,1449
21274,441919.1,4465319.3,1542
21275,443870.8,4458461.699999999,1422
21276,437145.8,4470399.8,1423
21277,442592.2,4463062.899999999,1476
21278,438513.7,4468816.7,1464
21279,438527.7,4463623.3,1428
21280,439452.8,4462286.1,1444
21281,443858.9,4463116.2,1499
21282,439492.3,4462285.9,1445
21283,437950.7,4460784.6,1391
21284,440887.4,4460154.800000001,1451
21285,444520.8,4460331.699999999,1471
21286,441559.9,4457560.499999999,1444
21287,441122.7,4462189.500000001,1461
21288,441080.1,4466373.500000001,1518
21289,443383.2,4459702.300000001,1434
21290,441916.8,4462914.300000001,1470
21291,440987.2,4463954.2,1461
21292,441748.3,4463698.2,1468
21293,440265.8,4461405.3,1450
21294,441082.2,4466405.500000001,1523
21295,439721.9,4463743.500000001,1448
21296,445355.8,4457842.2,1474
21297,445549.6,4457847.600000001,1484
21298,440131.8,4460082.6,1447
21299,442659.3,4457303.100000001,1423
21300,440796.8,4459131.9,1442
21301,443896.8,4458574.000000001,1424
21302,439066.4,4461797.500000001,1441
21303,438711.2,4459933.0,1402
21304,444946.8,4457740.5,1458
21305,439908.8,4459897.2,1445
21306,438027.8,4462104.1,1399
21307,443223.6,4461992.899999999,1476
21308,445352.6,4457988.7,1474
21309,438825.3,4459779.100000001,1403
21310,439440.3,4463019.8,1444
21311,444729.3,4459694.499999999,1465
21312,439650.3,4463019.6,1446
21313,443037.9,4458386.1,1426
21314,445850.1,4460311.0,1579
21315,439542.4,4464053.4,1447
21316,439177.3,4468905.4,1488
21317,441379.7,4462188.5,1463
21318,441537.3,4464944.3,1503
21319,436713.3,4470537.699999999,1418
21320,439829.2,4459721.999999999,1443
21321,440466.2,4464160.399999999,1453
21322,442783.4,4458678.300000001,1451
21323,442200.4,4462186.1,1470
21324,441104.9,4457725.500000001,1442
21325,441081.9,4461679.100000001,1458
21326,437522.8,4467739.9,1403
21327,438008.4,4467578.2,1414
21328,439239.8,4467619.4,1465
21329,442405.8,4465107.4,1564
21330,437953.2,4462625.100000001,1400
21331,441388.6,4461373.4,1461
21332,444427.8,4460239.500000001,1466
21333,441660.6,4457993.6,1446
21334,440698.4,4459480.8,1447
21335,443064.3,4461924.0,1475
21336,441386.7,4461684.6,1463
21337,440058.6,4461792.3,1449
21338,441264.6,4464761.9,1490
21339,441906.4,4459121.100000001,1451
21340,442176.4,4459955.4,1458
21341,437111.8,4471719.2,1492
21342,438586.8,4461800.899999999,1416
21343,439759.6,4463958.300000001,1448
21344,437791.7,4467981.6,1414
21345,438162.8,4460062.6,1391
21346,440357.3,4459707.5,1446
21347,438676.8,4462219.8,1428
21348,440701.3,4459131.4,1441
21349,441718.6,4457716.0,1445
21350,439663.9,4461139.0,1446
21351,439819.8,4459926.2,1445
21352,441569.4,4462274.9,1465
21353,443751.2,4462637.4,1479
21354,438584.3,4461205.9,1413
21355,439724.3,4468419.699999999,1519
21356,439907.8,4468280.899999999,1533
21357,444639.2,4457673.8,1448
21358,444598.8,4459249.8,1458
21359,440729.2,4464533.3,1457
21360,439817.1,4467283.0,1481
21361,441156.6,4457920.2,1442
21362,445570.3,4458549.500000001,1515
21363,441384.2,4464744.0,1501
21364,440052.4,4464238.7,1450
21365,441938.3,4457402.1,1444
21366,439755.9,4462489.100000001,1447
21367,438037.3,4467239.600000001,1407
21368,441693.2,4462187.699999999,1466
21369,437204.7,4470528.1,1425
21370,437357.3,4459375.3,1378
21371,441587.6,4464576.7,1495
21372,439087.2,4464297.999999999,1442
21373,438611.8,4459612.899999999,1397
21374,438184.9,4461256.899999999,1401
21375,442904.7,4462256.3,1476
21376,438718.4,4460270.899999999,1410
21377,439121.9,4462240.8,1442
21378,439256.6,4460661.0,1443
21379,439647.9,4466971.3,1457
21380,441287.1,4464114.1,1466
21381,438480.3,4458280.499999999,1385
21382,444319.6,4460822.2,1471
21383,439888.8,4463429.6,1450
21384,437808.8,4467735.4,1411
21385,442199.3,4460941.199999999,1464
21386,441954.2,4465099.2,1539
21387,439831.7,4467784.499999999,1505
21388,443590.2,4459827.100000001,1436
21389,440071.8,4459885.8,1446
21390,440070.6,4459969.3,1447
21391,438605.8,4458256.8,1386
21392,439040.8,4462496.2,1441
21393,437984.3,4460385.2,1389
21394,442722.6,4462856.2,1476
21395,437630.1,4458457.999999999,1375
21396,439380.9,4464323.699999999,1445
21397,441058.3,4459232.899999999,1445
21398,438985.9,4469736.7,1528
21399,444098.8,4461491.5,1456
21400,443606.8,4462188.1,1477
21401,440590.8,4459339.0,1445
21402,437094.2,4466804.300000001,1383
21403,442100.9,4464834.9,1530
21404,438682.4,4464576.3,1434
21405,437729.8,4459165.8,1380
21406,439833.4,4464825.999999999,1448
21407,440432.9,4461406.6,1451
21408,438760.9,4458277.6,1387
21409,440299.2,4467723.6,1524
21410,441287.7,4461786.9,1461
21411,444344.7,4459876.6,1458
21412,437612.9,4465543.4,1392
21413,440443.7,4464680.399999999,1457
21414,442785.7,4458785.2,1453
21415,441816.4,4460867.9,1461
21416,444858.9,4458483.6,1453
21417,439369.9,4463334.1,1444
21418,441792.2,4464763.2,1514
21419,438764.8,4459635.3,1400
21420,438826.6,4465041.8,1436
21421,437091.1,4471734.7,1490
21422,440997.3,4461244.2,1456
21423,438426.3,4465382.6,1413
21424,439582.9,4459717.4,1440
21425,442127.8,4458113.4,1446
21426,437870.6,4459654.8,1384
21427,441837.7,4462797.500000001,1469
21428,440702.6,4460970.2,1453
21429,441693.3,4462121.0,1466
21430,437222.3,4471910.2,1525
21431,441197.3,4457782.7,1443
21432,446071.3,4459833.6,1627
21433,440477.8,4460616.499999999,1450
21434,438880.2,4462135.4,1438
21435,440286.7,4459760.399999999,1446
21436,438779.6,4467912.2,1445
21437,442016.2,4460332.300000001,1458
21438,443168.4,4462429.8,1476
21439,439800.8,4468871.100000001,1537
21440,441549.8,4463646.899999999,1465
21441,439581.3,4462939.699999999,1446
21442,440409.1,4467332.1,1508
21443,441198.3,4460149.8,1453
21444,439866.3,4458827.5,1434
21445,445450.3,4459997.3,1543
21446,441896.2,4461978.9,1467
21447,443038.4,4460842.7,1469
21448,439012.6,4468993.999999999,1488
21449,444609.8,4458069.6,1447
21450,442014.4,4459225.2,1452
21451,438447.2,4467508.4,1423
21452,439278.9,4469558.4,1535
21453,443579.8,4460851.4,1446
21454,440464.2,4462406.899999999,1454
21455,438667.7,4465175.100000001,1430
21456,442214.2,4460125.6,1458
21457,438826.9,4465174.2,1436
21458,444613.2,4458245.0,1449
21459,440615.6,4465494.4,1460
21460,440875.9,4462810.2,1459
21461,440248.6,4457881.500000001,1434
21462,439813.8,4463021.199999999,1448
21463,443150.3,4463453.6,1490
21464,439031.4,4463825.4,1441
21465,440063.9,4462207.2,1449
21466,441491.3,4461372.8,1463
21467,438468.2,4464066.1,1426
21468,440084.7,4462431.500000001,1450
21469,438467.7,4464103.3,1426
21470,440275.8,4462319.3,1451
21471,442012.8,4464815.7,1528
21472,442022.3,4464736.2,1526
21473,444336.8,4460923.8,1471
21474,438305.3,4465362.300000001,1410
21475,439476.2,4464412.899999999,1446
21476,440673.3,4462749.8,1457
21477,438091.7,4461252.0,1398
21478,441071.7,4465716.8,1484
21479,439653.1,4462004.300000001,1446
21480,438418.3,4468528.8,1449
21481,438851.3,4466557.9,1419
21482,442501.4,4462378.9,1474
21483,439451.7,4461141.699999999,1445
21484,445303.4,4458577.999999999,1503
21485,443189.1,4461235.0,1471
21486,440142.9,4467578.800000001,1512
21487,438942.3,4464296.6,1440
21488,440110.8,4463925.0,1452
21489,438074.4,4466452.300000001,1398
21490,439039.4,4463291.2,1441
